w_id,file_name,line_no,word_no,word,pos_contributor_1,pos_contributor_2,pos_contributor_3,fpos,fner
44199,File-04,223,11,হচ্ছে,VM,VM,VM,VM,O
44200,File-04,223,12,",",SYM,VAUX,SYM,SYM,O
44201,File-04,223,13,তারা,PRP,SYM,SYM,PRP,O
44202,File-04,223,14,দুই,CD,PRP,CD,CD,O
44203,File-04,223,15,-,SYM,QC,QC,SYM,O
44204,File-04,223,16,তিন,CD,SYM,SYM,CD,O
44205,File-04,223,17,বছর,NN,QC,NN,NN,O
44206,File-04,223,18,ধরেই,PSP,NN,PSP,PSP,O
44207,File-04,223,19,আওয়ামী,NNP,Unk,Unk,NNP,ORG
44208,File-04,223,20,লীগের,NNP,Unk,Unk,NNP,ORG
44209,File-04,223,21,সহযোগী,NN,Unk,Unk,NN,O
44210,File-04,223,22,সংগঠন,NN,Unk,NN,NN,O
44211,File-04,223,23,হিসেবে,PSP,Unk,PSP,PSP,O
44212,File-04,223,24,অনুমোদন,NN,PSP,NN,NN,O
44213,File-04,223,25,পাওয়ার,NN,NN,NN,NN,O
44214,File-04,223,26,চেষ্টা,NN,VM,NN,NN,O
44215,File-04,223,27,করছে,VM,NN,NN,VM,O
44216,File-04,223,28,।,SYM,VM,VM,SYM,O
44217,File-04,224,1,তবে,CC,Unk,Unk,CC,O
44218,File-04,224,2,আওয়ামী,NNP,CC,NNP,NNP,ORG
44219,File-04,224,3,লীগ,NNP,Unk,Unk,NNP,ORG
44220,File-04,224,4,নেতারা,NN,Unk,Unk,NN,O
44221,File-04,224,5,বলছেন,VM,Unk,VM,VM,O
44222,File-04,224,6,",",SYM,Unk,Unk,SYM,O
44223,File-04,224,7,সংগঠনটির,NN,SYM,NN,NN,O
44224,File-04,224,8,সঙ্গে,PSP,Unk,PSP,PSP,O
44225,File-04,224,9,আওয়ামী,NNP,PSP,PSP,NNP,ORG
44226,File-04,224,10,লীগের,NNP,Unk,NNP,NNP,ORG
44227,File-04,224,11,কোনো,DT,Unk,DT,DT,O
44228,File-04,224,12,সম্পর্ক,NN,QF,QF,NN,O
44229,File-04,224,13,নেই,VM,Unk,VM,VM,O
44230,File-04,224,14,।,SYM,VM,VM,SYM,O
44231,File-04,225,1,করোনায়,NN,Unk,NN,NN,O
44232,File-04,225,2,আক্রান্ত,JJ,Unk,Unk,JJ,O
44233,File-04,225,3,সাবেক,JJ,Unk,Unk,JJ,O
44234,File-04,225,4,অর্থমন্ত্রী,NN,Unk,NN,NN,O
44235,File-04,225,5,আবুল,NNP,Unk,NNP,NNP,PER
44236,File-04,225,6,মাল,NN,Unk,Unk,NN,O
44237,File-04,225,7,আবদুল,NNP,Unk,NNP,NNP,PER
44238,File-04,225,8,মুহিতকে,PRP,Unk,PRP,PRP,O
44239,File-04,225,9,ঢাকার,NNP,Unk,Unk,NNP,LOC
44240,File-04,225,10,সম্মিলিত,JJ,Unk,JJ,JJ,O
44241,File-04,225,11,সামরিক,JJ,JJ,JJ,JJ,O
44242,File-04,225,12,হাসপাতালে,NN,Unk,Unk,NN,O
44243,File-04,225,13,(,SYM,Unk,SYM,SYM,O
44244,File-04,225,14,সিএমএইচ,NNP,SYM,NNP,NNP,ORG
44245,File-04,225,15,),SYM,Unk,Unk,SYM,O
44246,File-04,225,16,ভর্তি,NN,SYM,NN,NN,O
44247,File-04,225,17,করা,VM,Unk,Unk,VM,O
44248,File-04,225,18,হয়েছে,VM,VM,VM,VM,O
44249,File-04,225,19,।,NN,VAUX,VAUX,NN,O
44250,File-04,226,1,প্রধানমন্ত্রী,NNP,Unk,Unk,NNP,PER
44251,File-04,226,2,শেখ,NNP,Unk,Unk,NNP,PER
44252,File-04,226,3,হাসিনার,NN,Unk,NN,NN,PER
44253,File-04,226,4,নির্দেশে,NN,Unk,NN,NN,O
44254,File-04,226,5,বৃহস্পতিবার,NNP,Unk,Unk,NNP,O
44255,File-04,226,6,আবুল,NN,Unk,Unk,NN,PER
44256,File-04,226,7,মাল,NNP,Unk,NNP,NNP,O
44257,File-04,226,8,আবদুল,PRP,Unk,PRP,PRP,PER
44258,File-04,226,9,মুহিতকে,NNP,Unk,Unk,NNP,O
44259,File-04,226,10,ঢাকা,NNP,Unk,NNP,NNP,LOC
44260,File-04,226,11,সিএমএইচে,NN,VM,NN,NN,ORG
44261,File-04,226,12,ভর্তি,VM,Unk,VM,VM,O
44262,File-04,226,13,করা,VM,Unk,VM,VM,O
44263,File-04,226,14,হয়,VM,VM,VM,VM,O
44264,File-04,226,15,বলে,NNP,VAUX,NNP,NNP,O
44265,File-04,226,16,যুগান্তরকে,VM,UT,VM,VM,PER
44266,File-04,226,17,জানিয়েছেন,PRP,Unk,PRP,PRP,O
44267,File-04,226,18,তার,JJ,VM,JJ,JJ,O
44268,File-04,226,19,ছোট,NN,PRP,PRP,NN,O
44269,File-04,226,20,ভাই,CC,JJ,CC,CC,O
44270,File-04,226,21,ও,NN,NN,NN,NN,O
44271,File-04,226,22,পররাষ্ট্রমন্ত্রী,NNP,CC,CC,NNP,O
44272,File-04,226,23,ড.,NN,Unk,NN,NN,O
44273,File-04,226,24,এ,PRP,Unk,Unk,PRP,O
44274,File-04,226,25,কে,NNP,Unk,NNP,NNP,O
44275,File-04,226,26,আবদুল,NNP,DEM,DEM,NNP,PER
44276,File-04,226,27,মোমেন,SYM,WQ,SYM,SYM,PER
44277,File-04,226,28,।,NNP,Unk,Unk,NNP,O
44278,File-04,227,1,বিএনপির,NN,Unk,Unk,NN,ORG
44279,File-04,227,2,রাজনীতির,NN,Unk,Unk,NN,O
44280,File-04,227,3,সমালোচনা,VM,Unk,VM,VM,O
44281,File-04,227,4,করে,NNP,Unk,Unk,NNP,O
44282,File-04,227,5,আওয়ামী,NNP,NN,NNP,NNP,O
44283,File-04,227,6,লীগ,JJ,VM,VM,JJ,ORG
44284,File-04,227,7,সাধারণ,NN,Unk,NN,NN,ORG
44285,File-04,227,8,সম্পাদক,NNP,Unk,NNP,NNP,O
44286,File-04,227,9,ওবায়দুল,NNP,JJ,NNP,NNP,PER
44287,File-04,227,10,কাদের,VM,Unk,VM,VM,PER
44288,File-04,227,11,বলেছেন,SYM,Unk,SYM,SYM,O
44289,File-04,227,12,",",NN,WQ,WQ,NN,O
44290,File-04,227,13,সংকটে,JJ,VM,JJ,JJ,O
44291,File-04,227,14,দায়িত্বশীল,JJ,SYM,JJ,JJ,O
44292,File-04,227,15,রাজনৈতিক,NN,Unk,NN,NN,O
44293,File-04,227,16,দলের,NN,Unk,NN,NN,O
44294,File-04,227,17,ভূমিকা,NN,Unk,Unk,NN,O
44295,File-04,227,18,পালনের,JJ,Unk,JJ,JJ,O
44296,File-04,227,19,চরম,NN,NN,NN,NN,O
44297,File-04,227,20,ব্যর্থতা,JJ,NN,JJ,JJ,O
44298,File-04,227,21,আড়াল,VM,JJ,VM,VM,O
44299,File-04,227,22,করতে,NN,Unk,Unk,NN,O
44300,File-04,227,23,মিথ্যাচারই,NNP,Unk,Unk,NNP,O
44301,File-04,227,24,বিএনপির,RB,VM,VM,RB,ORG
44302,File-04,227,25,এখন,JJ,Unk,JJ,JJ,O
44303,File-04,227,26,একমাত্র,NN,Unk,Unk,NN,O
44304,File-04,227,27,অবলম্বন,SYM,PRP,SYM,SYM,O
44305,File-04,227,28,।,NNP,RB,NNP,NNP,O
44306,File-04,228,1,বিএনপি,NN,Unk,NN,NN,ORG
44307,File-04,228,2,নেতারা,NN,Unk,Unk,NN,O
44308,File-04,228,3,জনগণের,PSP,Unk,PSP,PSP,O
44309,File-04,228,4,পাশে,NN,Unk,NN,NN,O
44310,File-04,228,5,দাঁড়ানোর,NN,NN,NN,NN,O
44311,File-04,228,6,অক্ষমতা,NNP,NST,NNP,NNP,O
44312,File-04,228,7,ঢাকতেই,NN,Unk,NN,NN,LOC
44313,File-04,228,8,সরকারের,PSP,Unk,Unk,PSP,O
44314,File-04,228,9,বিরুদ্ধে,NN,Unk,NN,NN,O
44315,File-04,228,10,মিথ্যাচার,VM,Unk,VM,VM,O
44316,File-04,228,11,করছে,SYM,Unk,Unk,SYM,O
44317,File-04,228,12,।,NN,Unk,Unk,NN,O
44318,File-04,229,1,বৃহস্পতিবার,NN,VM,NN,NN,O
44319,File-04,229,2,রাজধানীর,NN,Unk,NN,NN,O
44320,File-04,229,3,বঙ্গবন্ধু,NN,Unk,NN,NN,O
44321,File-04,229,4,অ্যাভিনিউয়ে,NN,Unk,NN,NN,O
44322,File-04,229,5,দলটির,NN,Unk,NN,NN,O
44323,File-04,229,6,ত্রাণ,CC,Unk,CC,CC,O
44324,File-04,229,7,ও,NN,Unk,NN,NN,O
44325,File-04,229,8,সমাজকল্যাণ,NN,Unk,Unk,NN,O
44326,File-04,229,9,উপকমিটির,NN,CC,CC,NN,O
44327,File-04,229,10,উদ্যোগে,JJ,Unk,JJ,JJ,O
44328,File-04,229,11,বিভিন্ন,NN,Unk,NN,NN,O
44329,File-04,229,12,প্রতিনিধিদের,PSP,NN,NN,PSP,O
44330,File-04,229,13,মাঝে,NN,JJ,NN,NN,O
44331,File-04,229,14,করোনা,JJ,Unk,Unk,JJ,O
44332,File-04,229,15,সুরক্ষাসামগ্রী,NN,RDP,RDP,NN,O
44333,File-04,229,16,বিতরণ,NN,Unk,NN,NN,O
44334,File-04,229,17,অনুষ্ঠানে,PRP,Unk,PRP,PRP,O
44335,File-04,229,18,তিনি,NN,Unk,Unk,NN,O
44336,File-04,229,19,এ,NN,NN,NN,NN,O
44337,File-04,229,20,কথা,VM,PRP,PRP,VM,O
44338,File-04,229,21,বলেন,SYM,DEM,DEM,SYM,O
44339,File-04,229,22,।,NNP,NN,NNP,NNP,O
44340,File-04,230,1,ওবায়দুল,NNP,VM,NNP,NNP,PER
44341,File-04,230,2,কাদের,VM,Unk,Unk,VM,PER
44342,File-04,230,3,বলেন,SYM,Unk,SYM,SYM,O
44343,File-04,230,4,",",NNP,WQ,WQ,NNP,LOC
44344,File-04,230,5,বাংলাদেশে,CD,VM,VM,CD,O
44345,File-04,230,6,এতোগুলা,JJ,SYM,JJ,JJ,O
44346,File-04,230,7,রাজনৈতিক,NN,NNP,NNP,NN,O
44347,File-04,230,8,দল,CC,Unk,Unk,CC,O
44348,File-04,230,9,অথচ,JJ,Unk,Unk,JJ,O
44349,File-04,230,10,কেবল,JJ,NN,NN,JJ,O
44350,File-04,230,11,মাত্র,NNP,CC,CC,NNP,ORG
44351,File-04,230,12,আওয়ামী,NNP,Unk,NNP,NNP,ORG
44352,File-04,230,13,লীগই,RB,QF,RB,RB,O
44353,File-04,230,14,এখন,JJ,Unk,JJ,JJ,O
44354,File-04,230,15,সরেজমিনে,JJ,Unk,Unk,JJ,O
44355,File-04,230,16,অসহায়,NN,PRP,NN,NN,O
44356,File-04,230,17,মানুষের,PSP,Unk,Unk,PSP,O
44357,File-04,230,18,পাশে,VM,Unk,VM,VM,O
44358,File-04,230,19,দাঁড়িয়েছে,SYM,NN,SYM,SYM,O
44359,File-04,230,20,।,NNP,NST,NNP,NNP,O
44360,File-04,231,1,ওবায়দুল,NNP,Unk,Unk,NNP,PER
44361,File-04,231,2,কাদের,VM,Unk,VM,VM,PER
44362,File-04,231,3,বলেন,SYM,Unk,Unk,SYM,O
44363,File-04,231,4,",",NNP,WQ,WQ,NNP,O
44364,File-04,231,5,আওয়ামী,NNP,VM,NNP,NNP,ORG
44365,File-04,231,6,লীগ,NNP,SYM,NNP,NNP,ORG
44366,File-04,231,7,বিএনপির,JJ,Unk,JJ,JJ,ORG
44367,File-04,231,8,মতো,NN,Unk,Unk,NN,O
44368,File-04,231,9,কথা,SYM,Unk,Unk,SYM,O
44369,File-04,231,10,-,JJ,PSP,JJ,JJ,O
44370,File-04,231,11,সর্বস্ব,CD,NN,CD,CD,O
44371,File-04,231,12,কোন,JJ,SYM,JJ,JJ,O
44372,File-04,231,13,রাজনৈতিক,NN,NN,NN,NN,O
44373,File-04,231,14,দল,RB,QF,QF,RB,O
44374,File-04,231,15,নয়,SYM,Unk,SYM,SYM,O
44375,File-04,231,16,।,PRP,NN,NN,PRP,O
44376,File-04,232,1,নিজের,CD,VM,VM,CD,O
44377,File-04,232,2,সবকিছু,PSP,Unk,Unk,PSP,O
44378,File-04,232,3,নিয়ে,JJ,PRP,PRP,JJ,O
44379,File-04,232,4,অকাতরে,NN,PRP,PRP,NN,O
44380,File-04,232,5,মানুষের,PSP,VM,PSP,PSP,O
44381,File-04,232,6,পাশে,VM,Unk,Unk,VM,O
44382,File-04,232,7,দাঁড়ায়,NNP,NN,NNP,NNP,O
44383,File-04,232,8,বলেই,NNP,NST,NNP,NNP,O
44384,File-04,232,9,জনগণ,CD,Unk,CD,CD,O
44385,File-04,232,10,আওয়ামী,NN,CC,NN,NN,ORG
44386,File-04,232,11,লীগকেই,NN,NN,NN,NN,ORG
44387,File-04,232,12,বিপদে,SYM,Unk,Unk,SYM,O
44388,File-04,232,13,বন্ধু,PRP,Unk,PRP,PRP,O
44389,File-04,232,14,মনে,CC,Unk,Unk,CC,O
44390,File-04,232,15,করেন,CD,NN,CD,CD,O
44391,File-04,232,16,।,NN,NN,NN,NN,O
44392,File-04,233,1,শেখ,VM,VM,VM,VM,O
44393,File-04,233,2,হাসিনার,SYM,Unk,SYM,SYM,O
44394,File-04,233,3,নেতৃত্বের,NN,Unk,NN,NN,O
44395,File-04,233,4,জন্য,PSP,Unk,Unk,PSP,O
44396,File-04,233,5,সারা,JJ,Unk,Unk,JJ,O
44397,File-04,233,6,বিশ্বের,NN,PSP,PSP,NN,O
44398,File-04,233,7,উন্নত,JJ,QF,QF,JJ,O
44399,File-04,233,8,দেশগুলো,NN,Unk,Unk,NN,O
44400,File-04,233,9,বাংলাদেশকে,NNP,JJ,NNP,NNP,LOC
44401,File-04,233,10,গুরুত্ব,NN,Unk,Unk,NN,O
44402,File-04,233,11,দিচ্ছে,VM,Unk,VM,VM,O
44403,File-04,233,12,।,SYM,NN,NN,SYM,O
44404,File-04,234,1,বাংলাদেশকে,NNP,VAUX,VAUX,NNP,LOC
44405,File-04,234,2,আজ,NN,Unk,NN,NN,O
44406,File-04,234,3,বিশ্ব,NN,Unk,NN,NN,O
44407,File-04,234,4,দরবার,NN,NN,NN,NN,O
44408,File-04,234,5,মূল্যায়িত,JJ,Unk,JJ,JJ,O
44409,File-04,234,6,করছে,VM,Unk,VM,VM,O
44410,File-04,234,7,কেবলমাত্র,CD,Unk,Unk,CD,O
44411,File-04,234,8,প্রধানমন্ত্রী,NNP,VM,VM,NNP,PER
44412,File-04,234,9,শেখ,NNP,Unk,Unk,NNP,PER
44413,File-04,234,10,হাসিনার,NNP,Unk,Unk,NNP,PER
44414,File-04,234,11,বিচক্ষণ,JJ,Unk,Unk,JJ,O
44415,File-04,234,12,ও,CC,Unk,CC,CC,O
44416,File-04,234,13,দক্ষ,JJ,Unk,JJ,JJ,O
44417,File-04,234,14,নেতৃত্বের,NN,CC,NN,NN,O
44418,File-04,234,15,কারণে,PSP,Unk,Unk,PSP,O
44419,File-04,234,16,।,SYM,Unk,Unk,SYM,O
44420,File-04,235,1,এ,NN,NN,NN,NN,O
44421,File-04,235,2,সময়,NN,Unk,Unk,NN,O
44422,File-04,235,3,ঘরে,NN,DEM,NN,NN,O
44423,File-04,235,4,ঘরে,NN,Unk,NN,NN,O
44424,File-04,235,5,সচেতনতার,NN,NN,NN,NN,O
44425,File-04,235,6,দুর্গ,NN,NN,NN,NN,O
44426,File-04,235,7,গড়ে,VM,Unk,Unk,VM,O
44427,File-04,235,8,তোলার,VM,Unk,VM,VM,O
44428,File-04,235,9,ওপরও,JJ,Unk,Unk,JJ,O
44429,File-04,235,10,গুরুত্বারোপ,NN,Unk,NN,NN,O
44430,File-04,235,11,করেন,VM,Unk,VM,VM,O
44431,File-04,235,12,ওবায়দুল,NNP,Unk,Unk,NNP,PER
44432,File-04,235,13,কাদের,NNP,VM,NNP,NNP,PER
44433,File-04,235,14,।,SYM,Unk,Unk,SYM,O
44434,File-04,236,1,দলটির,NN,WQ,WQ,NN,O
44435,File-04,236,2,সভাপতিমণ্ডলীর,NN,Unk,Unk,NN,O
44436,File-04,236,3,সদস্য,NN,Unk,NN,NN,O
44437,File-04,236,4,বেগম,NNP,Unk,Unk,NNP,PER
44438,File-04,236,5,মতিয়া,NNP,Unk,NNP,NNP,PER
44439,File-04,236,6,চৌধুরীর,NNP,Unk,Unk,NNP,PER
44440,File-04,236,7,সভাপতিত্বে,NN,Unk,NN,NN,O
44441,File-04,236,8,বঙ্গবন্ধু,NNP,Unk,Unk,NNP,PER
44442,File-04,236,9,এভিনিউয়ে,NNP,Unk,Unk,NNP,LOC
44443,File-04,236,10,আরও,RB,Unk,RB,RB,O
44444,File-04,236,11,উপস্থিত,JJ,Unk,Unk,JJ,O
44445,File-04,236,12,ছিলেন‑,VM,QF,VM,VM,O
44446,File-04,236,13,আওয়ামী,SYM,JJ,JJ,SYM,O
44447,File-04,236,14,লীগের,NNP,Unk,Unk,NNP,ORG
44448,File-04,236,15,সভাপতিমণ্ডলীর,NNP,Unk,Unk,NNP,ORG
44449,File-04,236,16,সদস্য,NN,Unk,NN,NN,O
44450,File-04,236,17,আবদুর,NN,Unk,NN,NN,O
44451,File-04,236,18,রহমান,NNP,Unk,Unk,NNP,PER
44452,File-04,236,19,",",NNP,Unk,NNP,NNP,PER
44453,File-04,236,20,সাংগঠনিক,SYM,Unk,SYM,SYM,O
44454,File-04,236,21,সম্পাদক,JJ,SYM,SYM,JJ,O
44455,File-04,236,22,এস,NN,Unk,Unk,NN,O
44456,File-04,236,23,এম,NNP,Unk,NNP,NNP,PER
44457,File-04,236,24,কামাল,NNP,VAUX,NNP,NNP,PER
44458,File-04,236,25,হোসেন,NNP,Unk,Unk,NNP,PER
44459,File-04,236,26,",",NNP,Unk,NNP,NNP,PER
44460,File-04,236,27,কেন্দ্রীয়,SYM,Unk,Unk,SYM,O
44461,File-04,236,28,কার্যকরী,JJ,SYM,SYM,JJ,O
44462,File-04,236,29,সদস্য,JJ,Unk,Unk,JJ,O
44463,File-04,236,30,রিয়াজুল,NN,Unk,NN,NN,O
44464,File-04,236,31,কবির,NNP,Unk,NNP,NNP,PER
44465,File-04,236,32,কাউছার,NNP,Unk,Unk,NNP,PER
44466,File-04,236,33,ও,NNP,NN,NNP,NNP,PER
44467,File-04,236,34,সৈয়দ,CC,Unk,Unk,CC,O
44468,File-04,236,35,আবদুল,NNP,CC,NNP,NNP,PER
44469,File-04,236,36,আউয়াল,NNP,Unk,Unk,NNP,PER
44470,File-04,236,37,শামীম,NNP,Unk,Unk,NNP,PER
44471,File-04,236,38,",",NNP,Unk,NNP,NNP,PER
44472,File-04,236,39,সংসদ,SYM,Unk,SYM,SYM,O
44473,File-04,236,40,সদস্য,NN,SYM,NN,NN,O
44474,File-04,236,41,উম্মে,NN,Unk,NN,NN,O
44475,File-04,236,42,কুলসুম,NNP,Unk,NNP,NNP,PER
44476,File-04,236,43,স্মৃতি,NNP,Unk,NNP,NNP,PER
44477,File-04,236,44,",",NNP,Unk,Unk,NNP,PER
44478,File-04,236,45,ডিপ্লোমা,SYM,Unk,Unk,SYM,O
44479,File-04,236,46,ইঞ্জিনিয়ার,NN,SYM,NN,NN,O
44480,File-04,236,47,ইনস্টিটিউটের,NN,Unk,Unk,NN,O
44481,File-04,236,48,সভাপতি,NN,Unk,Unk,NN,O
44482,File-04,236,49,এম,NN,Unk,Unk,NN,O
44483,File-04,236,50,এ,NNP,Unk,NNP,NNP,PER
44484,File-04,236,51,হামিদ,NNP,Unk,NNP,NNP,PER
44485,File-04,236,52,",",NNP,DEM,DEM,NNP,PER
44486,File-04,236,53,সাধারণ,SYM,Unk,SYM,SYM,O
44487,File-04,236,54,সম্পাদক,JJ,SYM,SYM,JJ,O
44488,File-04,236,55,শামসুর,NN,JJ,NN,NN,O
44489,File-04,236,56,রহমান,NNP,Unk,NNP,NNP,PER
44490,File-04,236,57,প্রমুখ,NNP,Unk,NNP,NNP,PER
44491,File-04,236,58,।,SYM,Unk,Unk,SYM,O
44492,File-04,237,1,এমপি,NN,Unk,Unk,NN,O
44493,File-04,237,2,-,SYM,Unk,Unk,SYM,O
44494,File-04,237,3,মন্ত্রীদের,NN,Unk,Unk,NN,O
44495,File-04,237,4,সম্পদের,NN,SYM,SYM,NN,O
44496,File-04,237,5,হিসাব,NN,Unk,NN,NN,O
44497,File-04,237,6,নেওয়ার,VM,Unk,VM,VM,O
44498,File-04,237,7,বিষয়ে,PSP,Unk,Unk,PSP,O
44499,File-04,237,8,আওয়ামী,NNP,Unk,Unk,NNP,ORG
44500,File-04,237,9,লীগের,NNP,NN,NN,NNP,ORG
44501,File-04,237,10,সাধারণ,JJ,Unk,JJ,JJ,O
44502,File-04,237,11,সম্পাদক,NN,Unk,NN,NN,O
44503,File-04,237,12,ওবায়দুল,NNP,JJ,JJ,NNP,PER
44504,File-04,237,13,কাদের,NNP,Unk,NNP,NNP,PER
44505,File-04,237,14,বলেছেন,VM,Unk,Unk,VM,O
44506,File-04,237,15,",",SYM,WQ,WQ,SYM,O
44507,File-04,237,16,সম্পদের,NN,VM,NN,NN,O
44508,File-04,237,17,হিসাব,NN,SYM,NN,NN,O
44509,File-04,237,18,বিবরণী,NN,Unk,Unk,NN,O
44510,File-04,237,19,দাখিলে,VM,Unk,VM,VM,O
44511,File-04,237,20,আমাদের,PRP,Unk,PRP,PRP,O
44512,File-04,237,21,কারও,PRP,Unk,PRP,PRP,O
44513,File-04,237,22,আপত্তি,NN,PRP,NN,NN,O
44514,File-04,237,23,থাকার,VM,Unk,Unk,VM,O
44515,File-04,237,24,কথা,NN,NN,NN,NN,O
44516,File-04,237,25,নয়,RP,Unk,Unk,RP,O
44517,File-04,237,26,।,SYM,NN,SYM,SYM,O
44518,File-04,238,1,বৃহস্পতিবার,NNP,VM,VM,NNP,O
44519,File-04,238,2,রাজধানীর,NN,Unk,Unk,NN,O
44520,File-04,238,3,বঙ্গবন্ধু,NNP,Unk,NNP,NNP,PER
44521,File-04,238,4,অ্যাভিনিউয়ে,NNP,Unk,Unk,NNP,LOC
44522,File-04,238,5,দলটির,NN,Unk,Unk,NN,O
44523,File-04,238,6,ত্রাণ,NN,Unk,Unk,NN,O
44524,File-04,238,7,ও,CC,Unk,Unk,CC,O
44525,File-04,238,8,সমাজকল্যাণ,NN,Unk,NN,NN,O
44526,File-04,238,9,উপকমিটির,NN,CC,CC,NN,O
44527,File-04,238,10,উদ্যোগে,NN,Unk,NN,NN,O
44528,File-04,238,11,বিভিন্ন,JJ,Unk,Unk,JJ,O
44529,File-04,238,12,প্রতিনিধিদের,NN,NN,NN,NN,O
44530,File-04,238,13,মাঝে,PSP,JJ,JJ,PSP,O
44531,File-04,238,14,করোনা,NN,Unk,NN,NN,O
44532,File-04,238,15,সুরক্ষাসামগ্রী,JJ,RDP,RDP,JJ,O
44533,File-04,238,16,বিতরণ,NN,Unk,Unk,NN,O
44534,File-04,238,17,অনুষ্ঠানে,NN,Unk,Unk,NN,O
44535,File-04,238,18,তিনি,PRP,Unk,PRP,PRP,O
44536,File-04,238,19,এ,PSP,NN,PSP,PSP,O
44537,File-04,238,20,কথা,NN,PRP,PRP,NN,O
44538,File-04,238,21,বলেন,VM,DEM,VM,VM,O
44539,File-04,238,22,।,SYM,NN,SYM,SYM,O
44540,File-04,239,1,সাংবাদিকদের,NN,VM,VM,NN,O
44541,File-04,239,2,প্রশ্নের,NN,Unk,NN,NN,O
44542,File-04,239,3,জবাবে,NN,Unk,NN,NN,O
44543,File-04,239,4,ওবায়দুল,NNP,NN,NNP,NNP,PER
44544,File-04,239,5,কাদের,NNP,Unk,NNP,NNP,PER
44545,File-04,239,6,বলেন,VM,Unk,VM,VM,O
44546,File-04,239,7,",",SYM,WQ,SYM,SYM,O
44547,File-04,239,8,প্রধানমন্ত্রী,NN,VM,NN,NN,O
44548,File-04,239,9,শেখ,NNP,SYM,SYM,NNP,PER
44549,File-04,239,10,হাসিনা,NNP,Unk,NNP,NNP,PER
44550,File-04,239,11,শতভাগ,NN,Unk,Unk,NN,O
44551,File-04,239,12,সততা,NN,Unk,NN,NN,O
44552,File-04,239,13,ও,CC,Unk,CC,CC,O
44553,File-04,239,14,স্বচ্ছতার,NN,Unk,Unk,NN,O
44554,File-04,239,15,সঙ্গে,PSP,CC,PSP,PSP,O
44555,File-04,239,16,সরকার,NN,Unk,NN,NN,O
44556,File-04,239,17,পরিচালনা,NN,PSP,NN,NN,O
44557,File-04,239,18,করছেন,VM,NN,NN,VM,O
63234,File-05,101,1,তামিম,NN,Unk,Unk,NN,O
63235,File-05,101,2,ইকবাল,DM,Unk,Unk,DM,O
63236,File-05,101,3,",",NN,Unk,NN,NN,O
63237,File-05,101,4,লিটন,RB,Unk,Unk,RB,O
63238,File-05,101,5,দাস,JJ,SYM,SYM,JJ,O
63239,File-05,101,6,",",SYM,Unk,Unk,SYM,O
63240,File-05,101,7,সাকিব,RB,NNP,RB,RB,O
63241,File-05,101,8,আল,NN,SYM,SYM,NN,O
63242,File-05,101,9,হাসান,NN,Unk,Unk,NN,O
63243,File-05,101,10,",",DM,Unk,DM,DM,O
63244,File-05,101,11,মোহাম্মদ,NN,Unk,NN,NN,O
63245,File-05,101,12,মিঠুন,NN,SYM,NN,NN,O
63246,File-05,101,13,",",PSP,Unk,PSP,PSP,O
63247,File-05,101,14,মোসাদ্দেক,JJ,Unk,JJ,JJ,O
63248,File-05,101,15,হোসেন,NN,SYM,SYM,NN,O
63249,File-05,101,16,",",NN,Unk,Unk,NN,O
63250,File-05,101,17,মাহমুদউল্লাহ,VM,Unk,VM,VM,O
63251,File-05,101,18,রিয়াদ,NN,SYM,SYM,NN,O
63252,File-05,101,19,",",VM,Unk,VM,VM,O
63253,File-05,101,20,আফিফ,VM,Unk,VM,VM,O
63254,File-05,101,21,হোসেন,NN,SYM,SYM,NN,O
63255,File-05,101,22,ধ্রুব,VM,Unk,VM,VM,O
63256,File-05,101,23,",",NN,Unk,Unk,NN,O
63257,File-05,101,24,মোহাম্মদ,NN,Unk,Unk,NN,O
63258,File-05,101,25,সাইফউদ্দিন,SYM,SYM,SYM,SYM,O
63259,File-05,101,26,",",PRP,Unk,PRP,PRP,O
63260,File-05,101,27,মেহেদি,DM,Unk,DM,DM,O
63261,File-05,101,28,হাসান,JJ,SYM,SYM,JJ,O
63262,File-05,101,29,মিরাজ,NN,Unk,NN,NN,O
63263,File-05,101,30,",",NN,Unk,NN,NN,O
63264,File-05,101,31,শরিফুল,VM,Unk,Unk,VM,O
63265,File-05,101,32,ইসলাম,VM,SYM,SYM,VM,O
63266,File-05,101,33,ও,NN,Unk,NN,NN,O
63267,File-05,101,34,তাসকিন,NN,Unk,NN,NN,O
63268,File-05,101,35,আহমেদ,DM,CC,CC,DM,O
63269,File-05,101,36,।,NN,Unk,NN,NN,O
72637,File-06,101,2,প্রকৃতি,VM,Unk,VM,VM,O
72638,File-06,101,3,-,SYM,Unk,Unk,SYM,O
72642,File-06,101,7,রূপে,NNP,NN,NNP,NNP,O
72643,File-06,101,8,কাজ,PSP,SYM,PSP,PSP,O
72651,File-06,101,16,রাজু,NNP,Unk,NNP,NNP,O
72665,File-06,101,30,কুন্তা,NNP,NN,NN,NNP,PER
72677,File-06,101,42,ভানুমতী,JJ,Unk,JJ,JJ,O
77253,File-06,301,3,কবি রবীন্দ্রনাথ,JJ,Unk,JJ,JJ,PER
79964,File-07,1,1,বিজ্ঞান,JJ,Unk,JJ,JJ,O
79965,File-07,1,2,ও,NN,NN,NN,NN,O
79966,File-07,1,3,প্রযুক্তি,VM,Unk,VM,VM,O
79967,File-07,2,1,চলতি,SYM,Unk,SYM,SYM,O
